SNCT_SEQ,REG_DT,MAX_SPD,CCTV_CNT,FCLTY_NM,ROAD_WDT,CCTV_YN,ADDR,SIGUN_CD,SIGUN_NM,X,Y,FCLTY_TY,GEOM,DATA_TYPE
19115,20190331,30,2,정곡초등학교,20,1 ,서울특별시 강서구 방화대로50길 22 (방화동) .,11500,강서구,126.8182353261765,37.576581940451895,1,"POLYGON((126.81988711813915 37.575975311092556,126.81998103449838 37.575805053989995,126.81982341283606 37.57585770178874,126.81912943165197 37.57585076159584,126.81889562818726 37.57586608047597,126.81866172032151 37.575912730715736,126.81806834117741 37.576025410443954,126.81783692311892 37.57606030491872,126.81785887293601 37.57614651881924,126.81812229042706 37.57610383494112,126.81900865174993 37.57594067581628,126.81984044509674 37.57594194817098,126.81988711813915 37.575975311092556))",C0103
19442,20190331,30,1,어린왕자어린이집,6,1 ,서울특별시 강서구 강서로18가길 25 (화곡동) 어린왕자어린이집,11500,강서구,126.84635494127639,37.53510796866677,1,"POLYGON((126.84701090284918 37.53407161570498,126.84694587920112 37.5340557639495,126.84611125014688 37.535536824235486,126.8461592849611 37.53556166431587,126.84652259321145 37.53495170961122,126.84701090284918 37.53407161570498))",C0103
19443,20190331,30,1,에반어린이집,4,1 ,서울특별시 강서구 강서로12길 23-7 (화곡동) 에반어린이집,11500,강서구,126.8479762115803,37.53219656934826,1,"POLYGON((126.84828824317964 37.531847792904216,126.84820628255247 37.531816152571686,126.84819203539242 37.53186794178353,126.84765829702363 37.532847092366026,126.84768938270915 37.532860647465746,126.84770351132077 37.532867423188755,126.8482542654835 37.53186576925926,126.84828824317964 37.531847792904216))",C0103
19446,20190331,30,3,선미유치원,6,1 ,서울특별시 강서구 까치산로2길 43 (화곡동) 선미유치원,11500,강서구,126.84388231379198,37.53957394393332,1,"POLYGON((126.8442714792892 37.53981440838396,126.84383173281029 37.539564122688795,126.84259237227718 37.53926032013971,126.84257529582484 37.539309852334256,126.84292870072925 37.53939817035199,126.84374679275962 37.53960155943184,126.84379091427991 37.539660603807306,126.84379616596284 37.5396637134747,126.84384704546837 37.53968180074887,126.84385312278376 37.53967194857046,126.84390404926569 37.53966751090247,126.844152714711 37.539793979223695,126.84416400619911 37.539805256614656,126.84417806548615 37.539845820129685,126.84417201163761 37.539844409865964,126.84422003919153 37.539873755705194,126.84422608367127 37.53987967094988,126.8442714792892 37.53981440838396))",C0103
19447,20190331,30,1,선미유치원,8,1 ,서울특별시 강서구 까치산로2길 43 (화곡동) 선미유치원,11500,강서구,126.84388231379198,37.53957394393332,1,"POLYGON((126.84324099131405 37.53885798575885,126.8431646542534 37.53883986441432,126.84277508923087 37.539807920562986,126.84284859372202 37.53982829088557,126.84296509141119 37.539580671088956,126.84317264971345 37.539074134848164,126.84324099131405 37.53885798575885))",C0103
19451,20190331,30,1,화곡초등학교,10,1 ,서울특별시 강서구 초록마을로 28 (화곡동) .,11500,강서구,126.84665498738421,37.54352819506267,1,"POLYGON((126.84642626060294 37.54437016467503,126.8464234455599 37.544363403525175,126.8462737448632 37.5442505839211,126.8452484928977 37.54345636602557,126.8450369033979 37.54331463165105,126.84466850757848 37.54305168681533,126.84459453597826 37.54311817314802,126.84625362800575 37.544403727476116,126.84631011365062 37.544448850931694,126.84637244207273 37.54440388211299,126.84642626060294 37.54437016467503))",C0103
19452,20190331,30,2,화곡초등학교,10,1 ,서울특별시 강서구 초록마을로 28 (화곡동) .,11500,강서구,126.84665498738421,37.54352819506267,1,"POLYGON((126.84684855547212 37.54274112191568,126.84676497470596 37.54272146169227,126.84671055761852 37.54285455866835,126.84666007675385 37.54349695031028,126.8465860908279 37.54359871204111,126.84605063690243 37.54406784105916,126.84611278459258 37.54411071949662,126.84613820298684 37.544131025086024,126.84676315467485 37.543610700049825,126.84684855547212 37.54274112191568))",C0103
19453,20190331,30,1,화곡초등학교,7,1 ,서울특별시 강서구 초록마을로 28 (화곡동) .,11500,강서구,126.84665498738421,37.54352819506267,1,"POLYGON((126.84703725163799 37.54162741662863,126.84697511468033 37.5415800336803,126.84514137786847 37.5432715208812,126.84503658404209 37.543332200815485,126.84511853261168 37.54337510576352,126.84516659074795 37.54339093626322,126.84518934279036 37.543332401181964,126.84703725163799 37.54162741662863))",C0103
19454,20190331,30,0,화곡초등학교,6,2 ,서울특별시 강서구 초록마을로 28 (화곡동) .,11500,강서구,126.84665498738421,37.54352819506267,1,"POLYGON((126.84714614433135 37.543991192405436,126.84675339046548 37.543571493746086,126.84672869159586 37.543642009898534,126.84708207487154 37.54403025785225,126.84714614433135 37.543991192405436))",C0103
18945,20190331,30,1,서울등마초등학교,8~10,1 ,서울특별시 강서구 등촌로35길 12 (등촌동) .,11500,강서구,126.8621610803092,37.542450237100105,1,"POLYGON((126.8631322978384 37.54061844705641,126.86305026364067 37.540618351948005,126.86305572342502 37.54072647818804,126.86252504788061 37.54164938571423,126.86203681256568 37.54256107780533,126.86232248799921 37.54258168369777,126.86251772756168 37.54255488119919,126.86268175475362 37.54257984952532,126.86272431537529 37.5425100715915,126.86220385085612 37.54248694042932,126.86217565371912 37.54243735257997,126.86298161482921 37.541032731952015,126.86297593253401 37.54104624034635,126.86302134963019 37.540960698115036,126.86301847552208 37.54098547225884,126.86314054533895 37.540749101504304,126.8631322978384 37.54061844705641))",C0103
18946,20190331,30,6,등촌초등학교,6,1 ,서울특별시 강서구 등촌로39길 71 (등촌동) .,11500,강서구,126.85944656534384,37.54748307588268,1,"POLYGON((126.86225644379334 37.5454874109245,126.86224240681437 37.5454288296473,126.86170468633708 37.54554758340963,126.8612773560526 37.54563267701428,126.86106225934785 37.54568423153604,126.86058651224563 37.5459427078553,126.86053547755087 37.54600346498253,126.86035112397913 37.546255526647975,126.8602831822609 37.5462802237325,126.86031148466064 37.546273499729324,126.86028306875329 37.54634104098661,126.86028024818009 37.546336532657506,126.85969874083334 37.5471715190603,126.85967599472772 37.54723230941054,126.85961642067062 37.547320085923346,126.85949445579543 37.54748887801663,126.85953122043509 37.54749567924368,126.85972973757012 37.54723687825563,126.86002755070731 37.54682727745994,126.8600558743913 37.546809291065735,126.86009558141022 37.54675527822134,126.8600785905876 37.54676426807198,126.86057217023789 37.546048558233366,126.86069399619971 37.54595184469071,126.86111310952519 37.54572258379006,126.86138761855517 37.54566884643643,126.86161687225544 37.54561055042478,126.86225644379334 37.5454874109245))",C0103
18948,20190331,30,1,미도유치원,5,1 ,서울특별시 강서구 공항대로58가길 39 (등촌동) .,11500,강서구,126.86105055617179,37.55054732478618,1,"POLYGON((126.86201954496872 37.550823949235344,126.86198559552074 37.55076427166282,126.86091385465872 37.55049046229544,126.86077242707697 37.55047452816026,126.8600823154142 37.550367845188504,126.86007372695198 37.5504218948744,126.8601359510978 37.55043097857297,126.86030282807593 37.550453701065095,126.86063941147684 37.55049914868126,126.86068749425449 37.55050596290377,126.86089393347635 37.550553508667825,126.86128702539797 37.5506395658929,126.86186390055575 37.55078665429929,126.86198544599705 37.55084536127894,126.86201954496872 37.550823949235344))",C0103
18949,20190331,30,3,미도유치원,4~7,1 ,서울특별시 강서구 공항대로58가길 39 (등촌동) .,11500,강서구,126.86105055617179,37.55054732478618,1,"POLYGON((126.86083103685827 37.54938438991682,126.86074896372936 37.549400060618964,126.86085584133032 37.549738060807314,126.86089238114548 37.54986649604954,126.86094299554321 37.55003324025976,126.86095695703978 37.55013236645639,126.86083748886631 37.550479109846464,126.86076063702727 37.55072904610678,126.86080869483071 37.55074937521547,126.86089688401549 37.550488189809876,126.86102195162607 37.55017298787251,126.86101909740528 37.550186499479494,126.86105043105493 37.5500716591401,126.86103912711067 37.55006488835419,126.86103348141228 37.550058124226545,126.86096040960543 37.54979674884332,126.86092662766704 37.549706609276896,126.86083103685827 37.54938438991682))",C0103
19116,20190331,30,1,정곡초등학교,12,1 ,서울특별시 강서구 방화대로50길 22 (방화동) .,11500,강서구,126.8182353261765,37.576581940451895,1,"POLYGON((126.81809884399117 37.57663261447101,126.81816310444299 37.576521080415276,126.81816837016116 37.576509645254795,126.81809184742922 37.5765545770241,126.81773512078861 37.576608086380936,126.81701581282385 37.57679392968719,126.81702404966755 37.576897556670495,126.8172789265724 37.57683037696604,126.8177717531651 37.57667346494331,126.81809884399117 37.57663261447101))",C0103
19117,20190331,30,2,정곡초등학교,13~19,1 ,서울특별시 강서구 방화대로50길 22 (방화동) .,11500,강서구,126.8182353261765,37.576581940451895,1,"POLYGON((126.82060917395954 37.573457593062294,126.82038031194377 37.57345724506565,126.82038891368245 37.57397632056246,126.82038947572799 37.57479111268737,126.82037925552072 37.5749458428031,126.8200972888783 37.575536938073746,126.81986972653486 37.57601648263389,126.8196298646149 37.576490083948094,126.81940734836849 37.57691672437077,126.8192559457053 37.577451232082275,126.81914276754328 37.577871484992706,126.81926716329957 37.57789194741708,126.81941856210784 37.57737117988516,126.81956000104387 37.5768836661057,126.81975029998596 37.576554914128,126.81996538875146 37.57614393896691,126.82022242617933 37.575693811458876,126.82055610228034 37.57508909937758,126.82062786177097 37.57491687074104,126.8206251921473 37.573964921843164,126.82060917395954 37.573457593062294))",C0103
19120,20190331,30,2,치현초등학교,22,1 ,서울특별시 강서구 방화대로47길 43 (방화동) .,11500,강서구,126.81389930066297,37.57519579800133,1,"POLYGON((126.8164214617973 37.57621216180051,126.81641921118897 37.576125978271584,126.81435441054245 37.576140363580635,126.81340694411446 37.57614082950637,126.81116739076738 37.57617450189756,126.81116465303329 37.57627243543505,126.81250104638447 37.57624517072577,126.81369711145838 37.576233346770366,126.8164214617973 37.57621216180051))",C0103
19121,20190331,30,1,치현초등학교,12,1 ,서울특별시 강서구 방화대로47길 43 (방화동) .,11500,강서구,126.81389930066297,37.57519579800133,1,"POLYGON((126.81542004172071 37.57515094177124,126.81542025443258 37.575064762198046,126.81191808574813 37.57515913212018,126.81192278836068 37.57524727929944,126.81389164229715 37.57520339032056,126.81542004172071 37.57515094177124))",C0103
19122,20190331,30,2,개화초등학교,20~23,1 ,서울특별시 강서구 양천로 11 (방화동) .,11500,강서구,126.80490816323726,37.57269155730837,1,"POLYGON((126.80792831996835 37.57275462199448,126.80682631157703 37.57258198393661,126.80571074681015 37.572490053804394,126.80453287167552 37.572505273334365,126.80388318125397 37.572564269605415,126.80390162397926 37.572729474872084,126.8041523648533 37.57270628498441,126.80385000227037 37.57288170207282,126.80393611369767 37.57293761664517,126.80427082843364 37.5727493688383,126.80454594492285 37.57266832979433,126.8047130706936 37.57265144245804,126.80490172852535 37.572668918307876,126.80570221286878 37.572659516717685,126.80654563187699 37.5727252552634,126.80660758042015 37.57273607860906,126.8078954616389 37.57290765825052,126.80792831996835 37.57275462199448))",C0103
19123,20190331,30,3,개화초등학교,6,1 ,서울특별시 강서구 양천로 11 (방화동) .,11500,강서구,126.80490816323726,37.57269155730837,1,"POLYGON((126.80529259283405 37.5736627964464,126.80533852233768 37.57361996240175,126.80517976699431 37.57351887931952,126.80513890196052 37.57266070559152,126.80506072144951 37.5726670185912,126.80508291121721 37.573458645666065,126.80510967958288 37.57352518322723,126.80519841974446 37.57360470720057,126.80529259283405 37.5736627964464))",C0103
19124,20190331,30,0,개화초등학교,15,2 ,서울특별시 강서구 양천로 11 (방화동) .,11500,강서구,126.80490816323726,37.57269155730837,1,"POLYGON((126.80729668183756 37.57205504064384,126.80640216406461 37.57193342938777,126.804909142397 37.57188808441543,126.80491419456496 37.572012474887906,126.80609465628153 37.57204446777723,126.80726388727679 37.572218021941666,126.80729668183756 37.57205504064384))",C0103
19455,20190331,30,2,화곡초등학교,8,1 ,서울특별시 강서구 초록마을로 28 (화곡동) .,11500,강서구,126.84665498738421,37.54352819506267,1,"POLYGON((126.84894523585558 37.54235211316492,126.84890012279178 37.542278534184874,126.84817714648247 37.542633185746006,126.84818217980865 37.54257836638051,126.84810841145368 37.54257435219427,126.84809305724521 37.542696463174835,126.84730101823492 37.54267742165744,126.8473123381936 37.542675183797996,126.84732933879958 37.54266169079737,126.84731799587597 37.54267519111336,126.8472048514232 37.54267053977271,126.84719920293536 37.54266602746999,126.8471992121295 37.542661522488046,126.8471992121295 37.542661522488046,126.84719920753243 37.54266377497903,126.84685690398614 37.542670089040435,126.84630341651456 37.54230955582071,126.84625409836516 37.542356478674755,126.84676912232769 37.54271277260687,126.84688797326426 37.54274905649604,126.8480342455309 37.542766214633716,126.84805605830458 37.54280678792182,126.84801913711867 37.5429346368341,126.84807811544398 37.54295039015416,126.8481721688998 37.54274386735366,126.84894523585558 37.54235211316492))",C0103
19456,20190331,30,3,서울화일초등학교,7~9,1 ,서울특별시 강서구 까치산로10길 70 (화곡동) .,11500,강서구,126.84778932855905,37.540659174899226,1,"POLYGON((126.8484145244146 37.5403378738177,126.84842317482844 37.54025679499871,126.84822754369692 37.54023808027965,126.84816153599759 37.540230494569,126.84788103826715 37.54060555747868,126.84740191407903 37.54129318991691,126.84699474620031 37.54159518890986,126.84702864118204 37.541620010293116,126.8474143057528 37.54137580493735,126.84823357096856 37.54029484393757,126.84832116643962 37.54034225893671,126.8484145244146 37.5403378738177))",C0103
19457,20190331,30,2,서울화일초등학교,6,1 ,서울특별시 강서구 까치산로10길 70 (화곡동) .,11500,강서구,126.84778932855905,37.540659174899226,1,"POLYGON((126.84833861065397 37.5412668711213,126.84847246348716 37.54036104341113,126.84850425043612 37.540183384605,126.84845745508494 37.540005624966994,126.84828848113548 37.53963500722085,126.8482094090215 37.53965510345768,126.84826298138452 37.53974076723387,126.84842579477166 37.54012070960788,126.84841584787011 37.540380995488896,126.84827579023148 37.54124926599586,126.84833861065397 37.5412668711213))",C0103
19458,20190331,30,0,서울화일초등학교,8,2 ,서울특별시 강서구 까치산로10길 70 (화곡동) .,11500,강서구,126.84778932855905,37.540659174899226,1,"POLYGON((126.84833618050054 37.54091646948665,126.84789335717086 37.54073822290077,126.84787125266176 37.540785744687824,126.84832347561603 37.54097402700205,126.84833618050054 37.54091646948665))",C0103
19459,20190331,30,2,서울화일초등학교,6,1 ,서울특별시 강서구 까치산로10길 70 (화곡동) .,11500,강서구,126.84778932855905,37.540659174899226,1,"POLYGON((126.84707072877501 37.540403716130825,126.84560080889099 37.53981670157694,126.84555986390518 37.53986419823392,126.8469942741329 37.540441909556435,126.84707059995924 37.5404667859015,126.84707074717724 37.54039470616353,126.84707072877501 37.540403716130825))",C0103
18951,20190331,30,3,등명초등학교,12,1 ,서울특별시 강서구 강서로56나길 34 (등촌동) .,11500,강서구,126.84175898034624,37.56092396854945,1,"MULTIPOLYGON(((126.84227427051525 37.56258960998481,126.84128249169073 37.559492477906666,126.84115083792989 37.55951919468569,126.84214261165076 37.56261632784413,126.84227427051525 37.56258960998481)))",C0103
18952,20190331,30,3,등양초등학교,15,1 ,서울특별시 강서구 강서로56나길 140 (등촌동) .,11500,강서구,126.84411124760422,37.56511928536217,1,"POLYGON((126.84784540757849 37.56395045202463,126.84775519812696 37.56378365155861,126.84352056771746 37.565843646799095,126.84324585393682 37.565953654279184,126.8430092024887 37.566032595613315,126.8430926049095 37.566165184564134,126.84386288350059 37.56588239230753,126.84495054104116 37.56537926840851,126.8458796012268 37.56493449220142,126.84784540757849 37.56395045202463))",C0103
18953,20190331,30,4,등원초등학교,5~15,1 ,서울특별시 강서구 화곡로65길 90 (등촌동) .,11500,강서구,126.84921502029957,37.560253242672026,1,"POLYGON((126.85079321762737 37.5614393204668,126.85066993121536 37.56083099231062,126.85052974175787 37.56018660272215,126.85038322914183 37.55987557347893,126.850067328079 37.55937511984781,126.84954543365843 37.55859959913292,126.84952285246854 37.558572540464894,126.84948899883733 37.55852294251403,126.8493339011857 37.55826370823692,126.84926902846124 37.558162263339646,126.84922938471631 37.55817798015988,126.84922938925483 37.558175727674644,126.8491644213983 37.55812158490965,126.84896705723023 37.557776701466466,126.84890476013162 37.557801399163594,126.84888488145846 37.55783741358171,126.8489187025452 37.5579027791073,126.84895829164935 37.55791409221441,126.84911050334503 37.55820035320281,126.84911333277327 37.55820035681871,126.84909349497735 37.55821609890255,126.84916388107847 37.55838963065001,126.84987471604376 37.55947848966268,126.85014572326367 37.5597896776326,126.8503541773907 37.560253955040025,126.85049440146678 37.56088032495188,126.85062904971133 37.56146614276185,126.85079321762737 37.5614393204668))",C0103
18954,20190331,30,1,등원초등학교,20,1 ,서울특별시 강서구 화곡로65길 90 (등촌동) .,11500,강서구,126.84921502029957,37.560253242672026,1,"POLYGON((126.85087689848562 37.559204955842276,126.8507555459211 37.559047128157914,126.85039301919815 37.55922461611514,126.84913500550158 37.56008121422667,126.84834339948338 37.56044563232275,126.84847422828173 37.56059276536958,126.84927051745143 37.56023230415397,126.84998167164369 37.55976018692433,126.85087689848562 37.559204955842276))",C0103
18955,20190331,30,1,등촌이화유치원,12,1 ,서울특별시 강서구 화곡로63가길 26 (등촌동) .,11500,강서구,126.84814329192943,37.55980567238332,1,"POLYGON((126.84828255433521 37.56046079274394,126.84728123090349 37.5589142933587,126.8471254636167 37.558986171476874,126.84814662339573 37.560516930245946,126.84828255433521 37.56046079274394))",C0103
18956,20190331,30,1,등현초등학교,20,1 ,서울특별시 강서구 화곡로65길 124 (등촌동) .,11500,강서구,126.84745345077935,37.56100966080615,1,"MULTIPOLYGON(((126.84846191893479 37.560598802462614,126.8483557088128 37.56043959614284,126.84551459429106 37.56164069218577,126.84562080118654 37.56179990102078,126.84846191893479 37.560598802462614)))",C0103
18957,20190331,30,0,등현초등학교,20~23,2 ,서울특별시 강서구 화곡로65길 124 (등촌동) .,11500,강서구,126.84745345077935,37.56100966080615,1,"POLYGON((126.84780131328378 37.56258353920933,126.84632864202199 37.56045077633563,126.84613040935704 37.560531607799795,126.84754321665817 37.5626847000869,126.84780131328378 37.56258353920933))",C0103
18958,20190331,30,0,등현초등학교,12,2 ,서울특별시 강서구 화곡로65길 124 (등촌동) .,11500,강서구,126.84745345077935,37.56100966080615,1,"POLYGON((126.848990682719 37.56220876588027,126.84889472908927 37.561911634233226,126.8487207805787 37.561177099821094,126.84856295088976 37.56086830636507,126.84839083798829 37.56062706904588,126.84827472718418 37.56067647467273,126.8486103008757 37.56124002792701,126.84874749589906 37.56195874798723,126.8488615561484 37.562242413222336,126.848990682719 37.56220876588027))",C0103
18959,20190331,30,2,보라유치원,11,1 ,"서울특별시 강서구 공항대로39길 100 (등촌동, 대림아파트) 보라유치원",11500,강서구,126.84651889466014,37.56300547077965,1,"POLYGON((126.84719154783936 37.56405322203083,126.84725383691622 37.56403528272493,126.84713787655156 37.56400810277704,126.84703348355937 37.56385930330813,126.84673998524394 37.56347599956768,126.84657068340051 37.56324377330689,126.8460366086228 37.56289168974636,126.84552228090553 37.56257116444226,126.84512720564801 37.562054826795936,126.8450933253854 37.56201874251706,126.84494604292577 37.56208837635696,126.8452140183716 37.56249192357917,126.84536649034476 37.56264979762397,126.84575080456477 37.56289807416078,126.84640364341409 37.563288605893106,126.84688908423145 37.56390191341852,126.84699626057713 37.564073241508304,126.84701594376175 37.56413408421056,126.84711385787921 37.56408882944897,126.84718019703378 37.56406897476016,126.84719154783936 37.56405322203083))",C0103
18963,20190331,30,3,유석초등학교,12,1 ,서울특별시 강서구 화곡로69길 9 (등촌동) .,11500,강서구,126.85414730904522,37.560749025610676,1,"POLYGON((126.85475329905826 37.56065138213203,126.8546912595583 37.56054318626145,126.85363488016331 37.56103742924983,126.85303746756377 37.56123040127538,126.85241824306529 37.561533990538834,126.8525222421068 37.56165978574957,126.85332315870959 37.561278058832976,126.85353263765131 37.56123101659939,126.85475329905826 37.56065138213203))",C0103
19129,20190331,30,1,동산어린이집,6~8,1 ,서울특별시 강서구 양천로75길 44 (염창동) .,11500,강서구,126.87553192028872,37.55167937624452,1,"POLYGON((126.87552727139027 37.55190026033757,126.87551133695952 37.551902810197994,126.87553422147708 37.55175191721724,126.87554465106577 37.55165700929075,126.87525464999213 37.55144077798687,126.87524059797866 37.55138445078365,126.8752666273677 37.55104435163711,126.87527552773571 37.55079658664845,126.87522178136862 37.55079202487523,126.8752060691278 37.551104790833186,126.87513577951611 37.55146768227407,126.87518377785686 37.551526297871945,126.87528274657546 37.55155793736726,126.87535799244327 37.551616267505295,126.87543988878794 37.551706453694145,126.87543117254583 37.5518438466412,126.87539153012005 37.55186407725927,126.87552727139027 37.55190026033757))",C0103
19130,20190331,30,1,신원어린이집,6,1 ,"서울특별시 강서구 양천로77길 45 (염창동, 무학아파트) 신원어린이집",11500,강서구,126.87665859219845,37.55097326719985,1,"POLYGON((126.87718465064572 37.55113646198285,126.87637454437736 37.55000711678599,126.87637677422471 37.54998249825323,126.87625167792412 37.549994222509994,126.87632075012367 37.55003183789536,126.8765408755401 37.550363184987354,126.87652951069539 37.55039245553504,126.87656338232287 37.55043979333702,126.87662274224238 37.550471390301325,126.87713367022079 37.55117019636178,126.87718465064572 37.55113646198285))",C0103
19131,20190331,30,0,신원어린이집,6,2 ,"서울특별시 강서구 양천로77길 45 (염창동, 무학아파트) 신원어린이집",11500,강서구,126.87665859219845,37.55097326719985,1,"POLYGON((126.87696149841642 37.550922242691705,126.87687679046428 37.55082079214113,126.87683429387121 37.55085678773327,126.87650827172855 37.550962999553505,126.87653365240514 37.551012580973435,126.87686816219542 37.55090637793541,126.87696149841642 37.550922242691705))",C0103
19133,20190331,30,3,서울염경초등학교,8~10,1 ,서울특별시 강서구 양천로69길 49 (염창동) .,11500,강서구,126.87146093915739,37.55517301805854,1,"POLYGON((126.87216117008938 37.55484515661349,126.87345279232575 37.55401992519411,126.87339912758652 37.55396580782824,126.87212176389316 37.55476181385512,126.87100283934481 37.55550838215198,126.87004278930621 37.556029907624925,126.86957266595414 37.55628842585888,126.86965596572703 37.55632553719304,126.86966877783496 37.55633808681947,126.87090644010311 37.55562540640817,126.87097441401207 37.555584935841246,126.87104802322025 37.55555798634513,126.87120382250487 37.55545003675226,126.87216117008938 37.55484515661349))",C0103
19134,20190331,30,2,서울염경초등학교,8,1 ,서울특별시 강서구 양천로69길 49 (염창동) .,11500,강서구,126.87146093915739,37.55517301805854,1,"POLYGON((126.8720962732363 37.55477755369531,126.87108551001153 37.55350600617257,126.87102320044568 37.55354423051334,126.87101469327071 37.55355548368714,126.87197178396708 37.55477741877552,126.87196598663303 37.55485850223345,126.8720962732363 37.55477755369531))",C0103
19135,20190331,30,1,서울염경초등학교,8,1 ,서울특별시 강서구 양천로69길 49 (염창동) .,11500,강서구,126.87146093915739,37.55517301805854,1,"POLYGON((126.87109685418244 37.55349025110402,126.87103470377636 37.553436123396025,126.86683725928043 37.55599259066771,126.86680892572089 37.55601508363257,126.86673818801553 37.55601725630786,126.86645566725744 37.55578493039014,126.86637918662119 37.55583439869501,126.86673516612733 37.55612537252723,126.86820790670113 37.55525301636168,126.87109685418244 37.55349025110402))",C0103
19136,20190331,30,1,서울염경초등학교,6~8,1 ,서울특별시 강서구 양천로69길 49 (염창동) .,11500,강서구,126.87146093915739,37.55517301805854,1,"POLYGON((126.87111054352401 37.555434209667105,126.8710341517141 37.555434126252,126.86976849224085 37.554317710939884,126.8696778610165 37.554371670774174,126.87094643871497 37.55543628290655,126.87097456498509 37.55553317082782,126.87111054352401 37.555434209667105))",C0103
19141,20190331,30,2,염동초등학교,5~9,1 ,서울특별시 강서구 양천로73길 17 (염창동) .,11500,강서구,126.87274536022147,37.55161972239868,1,"POLYGON((126.87517738643628 37.55026939920415,126.87515472708495 37.550285142711225,126.87518301089354 37.55028967760206,126.87527359567497 37.55025823839616,126.87533026083558 37.5502087433544,126.87530755275299 37.55025376927091,126.87520568901787 37.55026267163587,126.87531321101483 37.550253775245984,126.87530757526766 37.55024025432637,126.87528494222434 37.55024023042331,126.87624725996942 37.549991215989444,126.87622470149675 37.54994614244786,126.87596431426739 37.55001119156065,126.87408775403068 37.55051601671359,126.87375921279852 37.550729652897395,126.87368840045278 37.55077913204688,126.87273391198349 37.5514043005641,126.87264619225473 37.55141321596181,126.87267160884174 37.55144027330308,126.87279028873466 37.55152599600142,126.87283861056123 37.55139315089337,126.87353816623249 37.55095016081791,126.87410746330066 37.55057235009335,126.87517738643628 37.55026939920415))",C0103
19142,20190331,30,1,염동초등학교,7~10,1 ,서울특별시 강서구 양천로73길 17 (염창동) .,11500,강서구,126.87274536022147,37.55161972239868,1,"POLYGON((126.87349646071424 37.55386484318559,126.87320827996612 37.55362576978629,126.8728635887793 37.55334383746546,126.87275052611594 37.553280645853874,126.87266466270627 37.5532554404751,126.87205115189191 37.553000245482345,126.87200040288093 37.552896575772586,126.8718817332939 37.552804094829476,126.87108271104084 37.551845915265176,126.87102320487897 37.55189991013648,126.87199449015364 37.55304523394037,126.87270692513601 37.55335910074509,126.87317137745974 37.55369780994113,126.87334087770205 37.55384890893972,126.87340865055789 37.55392556639242,126.87349646071424 37.55386484318559))",C0103
